commit_uid,variant,trial,label,label_int,confidence,rationale
keras#26ea823bdc75f8d77ef1d23b327d5c62647e5ce4,v2_rubric_json,0,no,0,0.98,"Only variable assignment moved before existing ValueError raises; no added complexity, duplication, weakened safeguards, or temporary workaround."
keras#472e33e27cbade8658f90b0ba0378722dbf7e7c6,v2_rubric_json,0,no,0,0.93,"Visible changes add an auto reduction default and split tests; no clear shortcut, duplication, weakened safeguard, or hard-coded workaround is introduced."
keras#c55e5b5f0357e1548a9a2647321bdc9b2cc34639,v2_rubric_json,0,no,0,0.99,"Visible changes are documentation table formatting only; no added complexity, duplication, weakened safeguards, or temporary workaround."
keras#2e4ccdabab8419996c39bcc83315a04645a966bc,v2_rubric_json,0,no,0,0.99,"Formatting-only documentation table adjustment; no visible complexity, duplication, weakened safeguards, or temporary workaround."
keras#24c27de74747fba5aac278bd9916854b618c649b,v2_rubric_json,0,no,0,0.99,"Formatting-only table separator adjustments and a reference line; no added complexity, duplication, or weakened safeguards."
keras#e3b551408539fe8b3fb343c8d7b1209e628704c2,v2_rubric_json,0,no,0,0.99,"Single-line documentation formatting removal only; no code complexity, duplication, coupling, or weakened safeguards visible."
keras#2707b23790ab4d99d48934d651eb9e18f2fc7d7a,v2_rubric_json,0,no,0,0.99,"Pure documentation formatting cleanup; no added complexity, duplication, coupling, or weakened safeguards visible."
keras#33e9160548e2297b09a7f5eb8c5aebaced3677be,v2_rubric_json,0,no,0,0.97,"Removes debug print and updates docs/error text; no clear added complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#371514a8af71999975c8b45dda925f75f5b85eae,v2_rubric_json,0,no,0,0.99,"Formatting-only change; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#015a0bcb255c1ed808455e1a9dd35e8eafe2fc39,v2_rubric_json,0,no,0,0.98,"Adds a guard for non-Dataset inputs and returns None; no visible duplication, complexity increase, or weakened safeguard."
keras#3e31a224db02ca79aa4d63c6eecc7d4a19c38768,v2_rubric_json,0,no,0,0.93,"Visible changes add a config flag and corresponding handling/tests; no clear duplication, weakened safeguards, or explicit temporary workaround is introduced."
keras#a2ad3ef9cbc960ed2809e9ecc1417dd649f6cded,v2_rubric_json,0,no,0,0.93,"Diff removes legacy-optimizer flags and related handling/tests; no visible added complexity, duplication, magic values, or weakened safeguards."
keras#8cdcea772b474dcacba1a149472117d7b5993d47,v2_rubric_json,0,no,0,0.98,"Visible changes are limited to RNG behavior and example output updates; no clear shortcut, duplication, weakened safeguard, or added complexity is shown."
keras#f15bfd0e8087bf372f268a918ebc831d152388d5,v2_rubric_json,0,no,0,0.97,"Adds checkpoint restore assertions and a comparison check; no visible shortcut, duplication, weakened safeguard, or complexity increase."
keras#dd369b62b7699f4ec5966edec65f1829f927030a,v2_rubric_json,0,no,0,0.99,"Pure version string updates only; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#dc01c981d7f67ad195bfc3ca983b316f1719ccc1,v2_rubric_json,0,no,0,0.93,"Visible changes add explicit legacy-optimizer handling and config metadata; no clear shortcut, duplication, weakened safeguard, or complexity increase is directly shown."
keras#4647e9901b4b2c947f9c3f3ab8c42f97522e0438,v2_rubric_json,0,no,0,0.93,"Visible changes are test updates and compatibility handling; no clear shortcut, duplication, weakened safeguard, or added complexity in production code."
keras#102ab667f513956d89f55f2f9480b9cdc5372eef,v2_rubric_json,0,no,0,0.93,"Visible changes add variable-to-tensor conversion and tracking support with tests; no explicit shortcut, duplication, or weakened safeguard is directly shown."
keras#a9475b4b8028771346af33de5513f354914749c4,v2_rubric_json,0,no,0,0.91,"Changes are test-only and mostly adapt assertions to experimental optimizer behavior; no clear shortcut, duplication, or weakened safeguard is introduced."
keras#59805d04bece2d609e44de5f07f9942adf3e24c4,v2_rubric_json,0,no,0,0.97,"Adds constraint enforcement after gradient application and a corresponding test; no clear shortcut, duplication, or weakened safeguard is visible."
keras#377b5b5234f80244f3baa90c14ca1baec92d1fee,v2_rubric_json,0,no,0,0.98,"Simple default-value change in two functions; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#72263fd719680f687f2c4028e32a1e3850950ba9,v2_rubric_json,0,no,0,0.98,"Only default values changed from False to True in two functions; no visible complexity, duplication, weakened safeguards, or temporary workaround."
keras#78d190dd03c5576e5cfd20b9e26b0d6b56430dfb,v2_rubric_json,0,no,0,0.99,"Pure API reference updates in docstrings/examples; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#8daeb5b309f1454b43f2d2df3f293f4a5dcfc011,v2_rubric_json,0,no,0,0.86,"Adds a focused conversion helper and tests; no visible shortcuts, duplication, weakened safeguards, or temporary workaround in the diff."
keras#08350fa3baa6e11a9be0781c9160d8488acecb56,v2_rubric_json,0,no,0,0.99,"Single-line indexing fix; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#e7fdcb137dea16a285684535ad2bcebe6de3f433,v2_rubric_json,0,no,0,0.98,"Only default flag values changed; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#66a30d2a319025ef05bf075eab339d6b7394bba6,v2_rubric_json,0,no,0,0.98,"Single-line refactor replacing one predicate with another; no visible complexity, duplication, weakened safeguards, or temporary workaround."
keras#db2aba0168d5481e6c78cb90f5652a116b0ada40,v2_rubric_json,0,no,0,0.98,"Only docstring wording changed; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#30bf872258415cd4a83ac1a33b031cc804981a9c,v2_rubric_json,0,no,0,0.98,"Only default values changed from False to True in two places; no visible complexity, duplication, weakened safeguards, or temporary workaround."
keras#b20fcd56c3eafb1773548a6ddf7e3060d7d0a1d3,v2_rubric_json,0,no,0,0.98,"Simple default-value change in two functions; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#c54caac1bd46c911899a45f610af11b63407c2f4,v2_rubric_json,0,no,0,0.97,"Adds environment-variable-based cache_dir selection with no visible shortcut, duplication, weakened safeguard, or complexity increase in the diff."
keras#bc2cd013436c70793b778dec0aa2901662257450,v2_rubric_json,0,no,0,0.99,"Single blank-line removal only; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#50705a10eb65ba3ae842dbe6e561d35adfb87cd1,v2_rubric_json,0,no,0,0.99,"Formatting-only string change with a lint suppression comment; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#be73ac1a1e25d9abd4d793cba9707098d7adf231,v2_rubric_json,0,no,0,0.98,"Visible changes are mostly string formatting and f-string refactors; no clear added complexity, duplication, or removed safeguards."
keras#2d7c1492361efee782786b1cf6ef7181b74a0e85,v2_rubric_json,0,no,0,0.97,"Diff shows a behavior fix plus a test subclass; no clear shortcut, duplication, weakened safeguard, or added complexity in production code."
keras#f541a8821227d622f678ff85d01d7035700f9884,v2_rubric_json,0,no,0,0.98,"Diff fixes einsum argument order and removes obsolete test subclass; no visible shortcut, duplication, weakened safeguard, or added complexity."
keras#c62468522af20f9a4c97a98d1d6abc4ac35fa2d2,v2_rubric_json,0,no,0,0.93,"Changes add return values and a name argument, plus a test. No clear duplication, shortcut, weakened safeguard, or other visible technical debt."
keras#2808585a99bf1a73fd61dad2795f17de935e1a17,v2_rubric_json,0,no,0,0.95,"Visible changes are small and cohesive; no clear duplication, shortcut, weakened safeguard, or added complexity is directly shown."
keras#59bc90a4a8bd5f4dce2328487d977d07269d84c2,v2_rubric_json,0,no,0,0.97,"Adds bytes JSON support and corresponding tests; no visible shortcuts, duplication, weakened safeguards, or complexity increase in the diff."
keras#1968c6e6a35e29c291ea6d0dff9d005c8d5b9ae1,v2_rubric_json,0,no,0,0.93,"Adds backward-compatible kwargs handling and a test update; no clear complexity increase, duplication, or weakened safeguard is directly visible."
keras#e6c11160ecd8e4e2c0bd8a10332c8bd494880aa8,v2_rubric_json,0,no,0,0.99,"Only documentation text changed; no visible shortcut, duplication, weakened safeguard, or complexity increase in code."
keras#eb3596ed3b223e3ac60fcf3fb7a8dcad3e190bce,v2_rubric_json,0,no,0,0.97,"Adds an explicit error for unsupported legacy checkpoint restoration and a corresponding test; no visible shortcut, duplication, or weakened safeguard."
keras#f61e9f1dc77ac3af9fa16dc3f1e31c8ded23c6e9,v2_rubric_json,0,no,0,0.98,"The diff only removes a guard method and its corresponding test; no new shortcut, duplication, or complexity is introduced."
keras#7dd67a94e22da6e6fc5aca8ae64a5ed58a0c4316,v2_rubric_json,0,no,0,0.97,"Adds a TF2-only test guard and explicit legacy conversion path; no visible shortcut, duplication, or weakened safeguard introduced."
keras#f5e27ac75ca3c76c7a2127032bcc2862b7c862e1,v2_rubric_json,0,no,0,0.93,"Refactor simplifies shape handling and updates tests; no visible duplication, weakened safeguards, magic numbers, or temporary workaround introduced."
keras#a5f965de22a4c85633d45ce1d287343879f01163,v2_rubric_json,0,no,0,0.99,"Docstring-only change adding a language tag to a code fence; no complexity, duplication, coupling, or safeguard removal."
keras#f7c6035fd753aed38c7c6e3d88614d0a816b8ec4,v2_rubric_json,0,no,0,0.97,"Mechanical refactor to convert learning rates to tensors and align variable dtype/name; no visible shortcut, duplication, or weakened safeguard."
keras#f49e66c72ea5fe337c5292ee42f61cd75bc74727,v2_rubric_json,0,no,0,0.97,"Adds explicit error handling and a regression test; no visible shortcut, duplication, or weakened safeguard in the diff."
keras#5d98cd2e88c6d33cc2e5c783981eb7073c46d3fe,v2_rubric_json,0,no,0,0.99,Pure refactor replacing repeated string concatenation with join in tests; reduces complexity and adds no visible shortcut or safeguard removal.
keras#2f90b1f2a987aed5c1df9970a14e3913b974f348,v2_rubric_json,0,no,0,0.99,Replaces manual file close with a context manager; reduces resource-handling risk and adds no visible shortcut or complexity.
keras#aafd0db4e1dcb06cb9df5999e45996139b1626e0,v2_rubric_json,0,no,0,0.99,"Pure resource-management cleanup replacing manual open/close with a context manager; no added complexity, duplication, or weakened safeguards."
keras#f14b6afa3da0e3a620e3393ade7609a811644e87,v2_rubric_json,0,no,0,0.99,"Mechanical resource-handling cleanup replaces manual open/close with context manager; no added complexity, duplication, or weakened safeguards visible."
keras#72ba6a0900d9dd0eb633bd48e2f0456ba01a8557,v2_rubric_json,0,no,0,0.99,"Mechanical resource-handling cleanup replacing manual open/close with context managers; no added complexity, duplication, or weakened safeguards."
keras#9212be9cc89e9717a6d666ddaf46962ead107932,v2_rubric_json,0,no,0,0.99,"Replaces manual open/close with a context manager, reducing resource-handling risk and complexity; no visible shortcut or duplication introduced."
keras#2ff6990b0bb6eda79fdba8c7093760c384083182,v2_rubric_json,0,no,0,0.98,"Mechanical resource-handling cleanup using context manager; no visible shortcut, duplication, or weakened safeguard introduced."
keras#4b2537521ef067d919d8faf56dea75855c47e37c,v2_rubric_json,0,no,0,0.99,"Formatting-only change; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#fb2b0b0b6fb59359cb3739e4cbc4eaa57feb1be9,v2_rubric_json,0,no,0,0.99,"Formatting-only change; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#57bbc18e9b987474d96f81bb53695ee3ad029be0,v2_rubric_json,0,no,0,0.95,"Adds a straightforward zero-rate fast path and matching test; no visible duplication, weakened safeguards, or other debt indicators in the diff."
keras#18e56297492618b8999992914ba7b0cd3a5e61d5,v2_rubric_json,0,no,0,0.93,"Visible change is a straightforward checkpoint API switch with environment gating; no clear shortcut, duplication, dead code, or weakened safeguard is shown."
keras#318c1204ac5a6f1250874a2eebee7e6af6efe7dc,v2_rubric_json,0,no,0,0.97,"Adds scalar handling with straightforward branching; no visible duplication, shortcut, weakened safeguard, or other debt indicator in the diff."
keras#558cc60f713d7d388364fc0ce92a7c61555a586c,v2_rubric_json,0,yes,1,0.98,"Introduces a new temporary skip with a TODO stating the test requires network data, explicitly deferring functionality."
keras#c366c4a435658bba0402182b8b8d981d12fdcc53,v2_rubric_json,0,no,0,0.93,"Changes add backward-compatible kwargs handling and include name in config; no clear duplication, weakening, or shortcut is directly visible."
keras#428dc46f3f9b53e21fa9b771f86f3943fb66c884,v2_rubric_json,0,no,0,0.99,"Pure documentation link update; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#13e6a8c2fa5fcad302b04fc1fb0b56d441aa2624,v2_rubric_json,0,no,0,0.99,"Single validation tightening from negative to non-positive; no added complexity, duplication, coupling, or weakened safeguards visible."
keras#0142057859208671e2f089214c7b1784778a0da5,v2_rubric_json,0,no,0,0.99,"Single validation tightening from <0 to <=0 reduces invalid input acceptance; no added complexity, duplication, coupling, or weakened safeguards."
keras#d2239e188b61f8d95cd487458dc1ebf3db8697b3,v2_rubric_json,0,no,0,0.99,"Single validation tightening from <0 to <=0 reduces invalid inputs; no added complexity, duplication, coupling, or weakened safeguards."
keras#a270ddc6fdc1746e25aec2b9f760c57cd17ce35d,v2_rubric_json,0,no,0,0.99,"Tightens validation from negative-only to positive integer; no added complexity, duplication, or weakened safeguards visible."
keras#c2eca423a5bc4fb6ac4ea19ca3952f7db4a821d4,v2_rubric_json,0,no,0,0.99,"Formatting-only docstring line wrapping; no added complexity, duplication, coupling, or weakened safeguards."
keras#1b503709fa9b18c8ca6654606b2d2321384e1c03,v2_rubric_json,0,no,0,0.98,"The diff removes bounding-box implementations and tests, replacing them with explicit NotImplementedError messaging; no new shortcut or complexity is introduced."
keras#b498eb3b5cec3f6a7af35f6a03ddf90b55886095,v2_rubric_json,0,no,0,0.98,"Small shape-handling fix plus added test; no visible shortcut, duplication, weakened safeguard, or complexity increase."
keras#18248b084f932e294402f0b772b49ed162c25208,v2_rubric_json,0,no,0,0.98,"Single validation change relaxes a check; no visible shortcut, duplication, complexity increase, or explicit debt introduced in the diff."
keras#ff614c0bfb3987903f95cf191a03514eed495795,v2_rubric_json,0,no,0,0.99,"Single docstring wording change only; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#ba5086fa31d24a9f61b46d4a844311b58dea7ff1,v2_rubric_json,0,yes,1,0.86,"Introduces duplicated state save/load logic across Layer and Optimizer, plus recursive archive traversal with TODOs and explicit unhandled compile args."
keras#ff4a15ce3278512a0d9582fce9339a3ae022e59f,v2_rubric_json,0,no,0,0.98,"Adds deprecation annotations only; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#0cd72df9f858ad17861e38f0938b3e8778db7180,v2_rubric_json,0,no,0,0.97,"Only adds explanatory comments; no visible shortcut, duplication, weakened safeguard, or complexity increase in the diff."
keras#983868f4f883052ca122ec132b9ba7a0611f0076,v2_rubric_json,0,no,0,0.99,"Docstring-only wording change; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#3cec735c5602a1bd9880b1b5735c5ce64a94eb76,v2_rubric_json,0,no,0,0.98,"Small conditional refactor adds no visible duplication, shortcut, weakened safeguard, or complexity increase in the shown diff."
keras#a1c1aff5c7503d8f8d8d6de59cc7aedc540581a2,v2_rubric_json,0,no,0,0.98,"Diff only updates docstrings to broaden shape descriptions; no visible shortcut, duplication, weakened safeguard, or added complexity."
keras#062073cfc4a5fe4c24ed3e326c673951c040982f,v2_rubric_json,0,no,0,0.86,"Adds metric-result validation and tests; no clear duplication, shortcut, weakened safeguard, or explicit temporary workaround is directly visible."
keras#87cf3fe6ae7a20bdef847b3a2db7664d878024ff,v2_rubric_json,0,no,0,0.98,"Docstring-only clarification; no visible complexity, duplication, coupling, or safeguard removal in the diff."
keras#3ba4d8dadb4db52cf066662f5068e4f99ebd87ee,v2_rubric_json,0,no,0,0.98,"Methods were moved between classes without visible duplication, added complexity, weakened safeguards, or temporary workaround comments."
keras#a116637f53c8bf191f4f51853f3ee58d2ec858d9,v2_rubric_json,0,no,0,0.99,"Pure string formatting cleanup; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#10457f5664b8153e4a8df7ffd0e6f8c717494e91,v2_rubric_json,0,no,0,0.98,"Documentation-only wording changes; no visible code complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#86ed065f3b5cc86fcc8910fe7abf0ab3a1f422a9,v2_rubric_json,0,no,0,0.93,"Adds callable var_list support and a corresponding test; no clear shortcut, duplication, weakened safeguard, or other visible debt in the diff."
keras#6c642d048a298bc976bd99af1177b7d7e28617bd,v2_rubric_json,0,no,0,0.98,"Only documentation wording changed and an old TODO was removed; no new shortcut, duplication, or weakened safeguard is visible."
keras#15d7257fe1aeb184c725c4a70766d853271f94cf,v2_rubric_json,0,no,0,0.98,"Docstring/example updates only; no new code complexity, duplication, weakened safeguards, or temporary workaround is visible."
keras#32b15912a216a5517e751c810e3f172c3b8f6be2,v2_rubric_json,0,no,0,0.98,"Pure code change altering RMSprop math; no visible duplication, complexity increase, weakened safeguards, or temporary workaround."
keras#0d426ebe561405cb88a0ae5ad13f6ac59342b4b9,v2_rubric_json,0,no,0,0.99,"Single comment path correction only; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#1d68a60bcf39a433186797f8ad6f25ecf72cc7ca,v2_rubric_json,0,no,0,0.93,"Adds compute_output_shape and corresponding tests with explicit validation; no visible shortcut, duplication, or weakened safeguard in the diff."
keras#b7b72ce451b5d433ff072f499c7a60f109bd06f4,v2_rubric_json,0,no,0,0.93,"Adds a helper and test to track list/dict variables; no visible shortcut, duplication, dead code, or weakened safeguard in the diff."
keras#00524152437b957ca4e850a5db014e223d3c6826,v2_rubric_json,0,no,0,0.98,"Formatting-only changes and minor test string punctuation; no visible complexity, duplication, weakened safeguards, or temporary workaround."
keras#e3e3a428f0a7955040c8a8fb8b2ad6f3e16d29eb,v2_rubric_json,0,no,0,0.86,"Visible changes are a refactor plus new serialization tests; no clear shortcut, duplication, weakened safeguard, or admitted temporary workaround introduced."
keras#919626d70912fcc9eb933bb8d1221d7eb96d1260,v2_rubric_json,0,no,0,0.95,"Refactors gradient filtering and returns iterations on no-op; no clear duplication, shortcut, or weakened safeguard is introduced."
keras#ef26e315dd9135eaa12ad01c38fe57459dbfeb12,v2_rubric_json,0,no,0,0.86,"Mostly mechanical rename/path changes and temp-dir handling; no clear duplication, weakened safeguards, or explicit shortcut introduced."
keras#b85964a3559c456926822a6fd76690384bb1296f,v2_rubric_json,0,no,0,0.93,"Visible changes add optimizer compatibility and update tests; no clear duplication, weakened safeguards, magic values, or temporary workaround is introduced."
keras#d38e0c4fc0805e80fad4c63b69e4efab9c0f8609,v2_rubric_json,0,no,0,0.98,"Simplifies lookup logic by removing duplicated branch; no visible shortcut, safeguard removal, or added complexity in the diff."
keras#12bbd222729f75a60b8692598f9ca45ae769230c,v2_rubric_json,0,no,0,0.93,"Refactor to a skiplist and added warning are straightforward; no clear duplication, shortcut, weakened safeguard, or complexity increase is visible."
keras#83b118f44ea7891a6f553e91aa2915109e1068c1,v2_rubric_json,0,no,0,0.93,"Adds metadata saving and a corresponding test; no clear shortcut, duplication, weakened safeguard, or complexity increase is directly visible."
keras#6888ae0d824830bb478fa4e513c7ac4baa47c7ff,v2_rubric_json,0,no,0,0.99,"The diff only deletes Python files; no new complexity, duplication, weakened safeguards, or temporary workaround is introduced."
keras#920b9c63327a688c2007819af849630751c2a8f7,v2_rubric_json,0,no,0,0.93,"Visible changes replace a global flag with thread-local state and remove test-only toggles; no clear shortcut, duplication, or weakened safeguard is introduced."
keras#a9031c842571b45668a1de34091f3c2b73990033,v2_rubric_json,0,no,0,0.98,"The change adds a guard to avoid finalizing when epochs is zero; no visible complexity, duplication, or weakened safeguard is introduced."
keras#fb8446132b67aac6014e1835dd22934b0d6a7198,v2_rubric_json,0,no,0,0.98,"Mechanical guard change to getattr across files; no visible complexity increase, duplication, weakened safeguards, or temporary workaround introduced."
keras#2ed044d06d0ae552477672aa8b778f8edafb52f1,v2_rubric_json,0,no,0,0.86,"Visible changes are mostly refactors, test adjustments, and added validation; no clear duplication, weakening, or explicit shortcut is directly introduced."
keras#571d8786df580d6daa5c57c77b5b15a125631c8f,v2_rubric_json,0,no,0,0.93,"Adds a new set_weights API with validation and a corresponding test; no clear shortcut, duplication, or weakened safeguard is visible."
keras#05d90d2a6931b5a583579cd2ef2e6932919afa63,v2_rubric_json,0,no,0,0.97,"Adds a documented warm-up parameter and a simple guard; no visible duplication, weakening, or shortcut introduced."
keras#c492e45a017ecff5196a45d962d1618cac89467a,v2_rubric_json,0,no,0,0.95,"Single test addition; no visible shortcuts, duplication, weakened safeguards, or complexity increase in the diff."
keras#d568b3071d5a1475596fb2f9eafd6f08a8937371,v2_rubric_json,0,no,0,0.99,"Single docstring wording change only; no added complexity, duplication, coupling, or weakened safeguards visible."
keras#b7f641961f58876a326d5f94762ad1ae2e83022c,v2_rubric_json,0,no,0,0.98,"Documentation-only import/example reordering; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#1a94dee878ab85f90a65fb3f195e3cec41fde708,v2_rubric_json,0,no,0,0.86,"Visible changes refactor serialization and compile handling; no clear duplication, magic values, weakened safeguards, or temporary workaround introduced."
keras#c10e73e39656ebb381dbdc6dc2aaece3dfe45dcd,v2_rubric_json,0,no,0,0.93,"Visible changes are refactoring to constants, renaming variables, and adding a label conversion/comment; no clear shortcut, duplication, or safeguard removal."
keras#8e225de599f498e1035c23eab54dcbcd87ce7241,v2_rubric_json,0,yes,1,0.93,"Introduces a TODO for unhandled compile args and replaces compile config handling with partial, duplicated serialization/deserialization logic across classes."
keras#8f4970c0b10af5aa921c9801e47beaa0cb42c270,v2_rubric_json,0,no,0,0.98,"Single-line API change with no visible complexity increase, duplication, weakened safeguards, or temporary workaround."
keras#25cb0fb2985c98a5bfaf913417abb816d790f19f,v2_rubric_json,0,no,0,0.97,"The TODO documents an existing special case and the change removes a special-case path; no new shortcut, duplication, or weakened safeguard is introduced."
keras#584c3dd400af7c3a9699e3a97ce79b6a6eb486b0,v2_rubric_json,0,no,0,0.98,"Small guard refinement across four methods; no visible duplication increase, shortcut, weakened safeguard, or added complexity."
keras#b4b65288c53ca8a6c1757de5507bfd476e783367,v2_rubric_json,0,no,0,0.98,"Small defensive fallback change only; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#f4122cac4f9e8388f0d2bd5eec7feed9fb26a69f,v2_rubric_json,0,no,0,0.98,"Documentation-only clarification adds no visible shortcut, duplication, weakened safeguard, or complexity in the Python diff."
keras#f93c6e248a96de999c2f1fd1096f74c22577cec1,v2_rubric_json,0,no,0,0.99,"Only documentation wording changed; no added complexity, duplication, weakened safeguards, or temporary workaround is visible."
keras#722350f75178bec4e5da0be36bab11e8caa911d4,v2_rubric_json,0,no,0,0.91,"The diff mainly refactors compile serialization/loading and updates tests; no clear shortcut, duplication, dead code, or weakened safeguard is directly visible."
keras#6235f6ea8496d642cf6e56c0c60e0777beaf2a62,v2_rubric_json,0,no,0,0.86,"Visible changes add preemption checkpoint support and tests; no clear duplication, dead code, weakened safeguards, or explicit temporary workaround introduced."
keras#417094d9bdf1788db29e16b6e1e02b0f0c0bf916,v2_rubric_json,0,no,0,0.99,"Single documentation link update only; no visible complexity, duplication, weakened safeguards, or temporary workaround."
keras#a4688836a0556d5580f55d463d4e61e6e68e91b2,v2_rubric_json,0,no,0,0.99,"Single comparison fix reduces warm-up off-by-one behavior; no added complexity, duplication, coupling, or weakened safeguards visible."
keras#814092c71159746dc63f1efc38b3dc620f400f85,v2_rubric_json,0,no,0,0.93,"Changes are localized refactoring and test adjustment; no clear shortcut, duplication, weakened safeguard, or added complexity is directly visible."
keras#01ba4945d34c37ad7d8bf3a6395498c25a4e149e,v2_rubric_json,0,no,0,0.91,"Visible changes simplify state handling and serialization; no clear shortcut, duplication, weakened safeguard, or hard-coded workaround is directly introduced."
keras#59ed3d380d37d68014660dd91b3e304c0f435397,v2_rubric_json,0,no,0,0.93,"Adds a small wrapper layer and a serialization test; no visible shortcuts, duplication, weakened safeguards, or explicit temporary workaround."
keras#5086f979584703d9e06a74298d084aa18400b1f7,v2_rubric_json,0,no,0,0.99,"Only documentation/example references changed to legacy optimizer paths; no visible shortcut, duplication, safeguard removal, or added complexity."
keras#3b77b6168867b8b4eb3cded2ff73f2268f004dc1,v2_rubric_json,0,no,0,0.86,"Adds two focused tests with no visible shortcuts, duplication beyond test setup, or removed safeguards in the diff."
keras#3b5ebbf785fcf82e2f5082b91e0ebded10d740f3,v2_rubric_json,0,no,0,0.96,"Mostly comment/docstring clarification; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#47a4cfe06faf54e271ab50e6d0aae73b06a35f86,v2_rubric_json,0,no,0,0.93,"Visible change adds documented reduction modes and clarifies behavior; no clear shortcut, duplication, or weakened safeguard is shown."
keras#8695fc274a824366b59de0d2dad95a8cf0938940,v2_rubric_json,0,no,0,0.98,"Only documentation wording changed; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#cb0d39c2606cd365114aa0b12a0ff34ffb293aa6,v2_rubric_json,0,no,0,0.99,"Mechanical API fix in two test lines; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#a54cdb6fcb3be229614c03cd680b36d00983a8b0,v2_rubric_json,0,no,0,0.93,"Visible changes are small refactors and parameterization; no clear duplication, weakened safeguards, or added complexity in the diff."
keras#a129b6eb8fce9691a3ddc623fe6657f8741df759,v2_rubric_json,0,no,0,0.93,"Adds deserialization compatibility and tests; no clear shortcut, duplication, weakened safeguard, or explicit temporary workaround is directly visible."
keras#bfb8bf47f9c8ccea357a2512e95794f191ec2b9c,v2_rubric_json,0,yes,1,0.97,"Introduces a TODO-marked workaround and adds fallback logic using a private attribute, explicitly indicating a temporary, suboptimal solution."
keras#095a59ee9c95a28ed0221346ce067bb35493f45e,v2_rubric_json,0,no,0,0.98,"Single assertion update in a test; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#ead59b2c4c85284d8c2095e691800255068694ce,v2_rubric_json,0,no,0,0.86,"Visible changes add optimizer state restoration and tests; no clear shortcut, duplication, dead code, or weakened safeguard is directly introduced."
keras#38c8ba914d7d105268915fb67b10ea99a42e6ca1,v2_rubric_json,0,no,0,0.98,"Single arithmetic refactor in one method; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#1635b640b7bb41ef386aecf794d14cda2c340576,v2_rubric_json,0,no,0,0.98,"Visible changes are documentation/example updates only; no added complexity, duplication, weakened safeguards, or temporary workaround code."
keras#8cf91871ce167d63069c99120f8580a4976a59d0,v2_rubric_json,0,no,0,0.97,"Refactor renames a helper and updates callers; no visible shortcut, duplication, weakened safeguard, or added complexity in the diff."
keras#b3505ddac4a7f1d20ae28fd6474a96ca9e37b3fc,v2_rubric_json,0,no,0,0.93,"Visible changes are mostly refactors moving serialization utilities to a new module and updating imports/usages; no clear shortcut, duplication, or safeguard removal."
keras#6079ae8cfd185b1e82eab85d757a5748c0a3b070,v2_rubric_json,0,no,0,0.93,"Diff removes optimizer state handling and test code, but no clearly introduced shortcut, duplication, or weakened safeguard is directly visible."
keras#51ef3d8edf9a86496c2cad66257904e0f9acf233,v2_rubric_json,0,no,0,0.97,"Visible changes are mechanical API/export adjustments and removal of a legacy alias; no added complexity, duplication, weakened safeguards, or temporary workaround."
keras#33fcc6363d7c2e10b6a64ae6624674cdb4dad16f,v2_rubric_json,0,no,0,0.98,"Visible changes are import reordering and decorator target adjustment; no added complexity, duplication, weakened safeguards, or temporary workaround."
keras#42468b832907552c7b9c5bcabc4454987274c7aa,v2_rubric_json,0,no,0,0.99,"Pure formatting/parentheses change; no added complexity, duplication, coupling, or weakened safeguards visible."
keras#23f889bd3b27990298d923c25104d000df232a17,v2_rubric_json,0,no,0,0.93,"Visible changes add a shape-handling branch and corresponding tests; no clear duplication, shortcut, weakened safeguard, or admitted temporary workaround."
keras#919a6cd4a60337e65577e4ffbd42b3a0d5289f98,v2_rubric_json,0,no,0,0.98,"Adds packaging metadata and a classifier; no visible shortcut, duplication, weakened safeguard, or complexity increase in the diff."
